Item,GUID,Type,Reference
msWMI-Parm3,45958fb6-52bd-48ce-9f9f-c2712d9f2bfc,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-Parm3
msWMI-Parm4,3800d5a3-f1ce-4b82-a59a-1528ea795f59,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-Parm4
msWMI-PolicyTemplate,e2bc80f1-244a-4d59-acc6-ca5c4f82e6e1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-PolicyTemplate
msWMI-PolicyType,595b2613-4109-4e77-9013-a3bb4ef277c7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-PolicyType
msWMI-PropertyName,ab920883-e7f8-4d72-b4a0-c0449897509d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-PropertyName
msWMI-Query,65fff93e-35e3-45a3-85ae-876c6718297f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-Query
msWMI-QueryLanguage,7d3cfa98-c17b-4254-8bd7-4de9b932a345,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-QueryLanguage
msWMI-RangeParam,45fb5a57-5018-4d0f-9056-997c8c9122d9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-RangeParam
msWMI-RealRangeParam,6afe8fe2-70bc-4cce-b166-a96f7359c514,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-RealRangeParam
msWMI-Rule,3c7e6f83-dd0e-481b-a0c2-74cd96ef2a66,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-Rule
msWMI-ScopeGuid,87b78d51-405f-4b7f-80ed-2bd28786f48d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-ScopeGuid
msWMI-ShadowObject,f1e44bdf-8dd3-4235-9c86-f91f31f5b569,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-ShadowObject
msWMI-SimplePolicyTemplate,6cc8b2b5-12df-44f6-8307-e74f5cdee369,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-SimplePolicyTemplate
msWMI-Som,ab857078-0142-4406-945b-34c9b6b13372,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-Som
msWMI-SourceOrganization,34f7ed6c-615d-418d-aa00-549a7d7be03e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-SourceOrganization
msWMI-StringDefault,152e42b6-37c5-4f55-ab48-1606384a9aea,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-StringDefault
msWMI-StringSetParam,0bc579a2-1da7-4cea-b699-807f3b9d63a4,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-StringSetParam
msWMI-StringValidValues,37609d31-a2bf-4b58-8f53-2b64e57a076d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-StringValidValues
msWMI-TargetClass,95b6d8d6-c9e8-4661-a2bc-6a5cabc04c62,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-TargetClass
msWMI-TargetNameSpace,1c4ab61f-3420-44e5-849d-8b5dbf60feb7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-TargetNameSpace
msWMI-TargetObject,c44f67a5-7de5-4a1f-92d9-662b57364b77,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-TargetObject
msWMI-TargetPath,5006a79a-6bfe-4561-9f52-13cf4dd3e560,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-TargetPath
msWMI-TargetType,ca2a281e-262b-4ff7-b419-bc123352a4e9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-TargetType
msWMI-UintRangeParam,d9a799b2-cef3-48b3-b5ad-fb85f8dd3214,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-UintRangeParam
msWMI-UintSetParam,8f4beb31-4e19-46f5-932e-5fa03c339b1d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-UintSetParam
msWMI-UnknownRangeParam,b82ac26b-c6db-4098-92c6-49c18a3336e1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-UnknownRangeParam
msWMI-WMIGPO,05630000-3927-4ede-bf27-ca91f275c26f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msWMI-WMIGPO
mTA,a8df74a7-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-mTA
mTACfg,a8df74a8-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-mTACfg
mTALocalCred,a8df7432-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-mTALocalCred
mTALocalDesig,a8df7433-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-mTALocalDesig
mustContain,bf9679d3-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-mustContain
nAddress,a8df7434-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nAddress
nAddressType,a8df7435-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nAddressType
name,bf967a0e-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-name
nameServiceFlags,80212840-4bdc-11d1-a9c4-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nameServiceFlags
nCName,bf9679d6-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nCName
nETBIOSName,bf9679d8-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nETBIOSName
netbootAllowNewClients,07383076-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootAllowNewClients
netbootAnswerOnlyValidClients,0738307b-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootAnswerOnlyValidClients
netbootAnswerRequests,0738307a-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootAnswerRequests
netbootCurrentClientCount,07383079-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootCurrentClientCount
netbootDUID,532570bd-3d77-424f-822f-0d636dc6daad,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootDUID
netbootGUID,3e978921-8c01-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootGUID
netbootInitialization,3e978920-8c01-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootInitialization
netbootIntelliMirrorOSes,0738307e-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootIntelliMirrorOSes
netbootLimitClients,07383077-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootLimitClients
netbootLocallyInstalledOSes,07383080-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootLocallyInstalledOSes
netbootMachineFilePath,3e978923-8c01-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootMachineFilePath
netbootMaxClients,07383078-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootMaxClients
netbootMirrorDataFile,2df90d85-009f-11d2-aa4c-00c04fd7d83a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootMirrorDataFile
netbootNewMachineNamingPolicy,0738307c-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootNewMachineNamingPolicy
netbootNewMachineOU,0738307d-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootNewMachineOU
netbootSCPBL,07383082-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootSCPBL
netbootServer,07383081-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootServer
netbootSIFFile,2df90d84-009f-11d2-aa4c-00c04fd7d83a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootSIFFile
netbootTools,0738307f-91df-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-netbootTools
networkAddress,bf9679d9-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-networkAddress
nextLevelStore,bf9679da-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nextLevelStore
nextRid,bf9679db-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nextRid
nisMap,7672666c-02c1-4f33-9ecf-f649c1dd9b7c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nisMap
nisMapEntry,4a95216e-fcc0-402e-b57f-5971626148a9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nisMapEntry
nisMapName,969d3c79-0e9a-4d95-b0ac-bdde7ff8f3a1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nisMapName
nisNetgroup,72efbf84-6e7b-4a5c-a8db-8a75a7cad254,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nisNetgroup
nisNetgroupTriple,a8032e74-30ef-4ff5-affc-0fc217783fec,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nisNetgroupTriple
nisObject,904f8a93-4954-4c5f-b1e1-53c097a31e13,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nisObject
nonSecurityMember,52458018-ca6a-11d0-afff-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nonSecurityMember
nonSecurityMemberBL,52458019-ca6a-11d0-afff-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nonSecurityMemberBL
notes,6d05fb41-246b-11d0-a9c8-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-notes
notificationList,19195a56-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-notificationList
nTDSConnection,19195a60-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTDSConnection
nTDSDSA,f0f8ffab-1191-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTDSDSA
nTDSDSARO,85d16ec1-0791-4bc8-8ab3-70980602ff8c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTDSDSARO
nTDSService,19195a5f-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTDSService
nTDSSiteSettings,19195a5d-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTDSSiteSettings
nTFRSMember,2a132586-9373-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTFRSMember
nTFRSReplicaSet,5245803a-ca6a-11d0-afff-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTFRSReplicaSet
nTFRSSettings,f780acc2-56f0-11d1-a9c6-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTFRSSettings
nTFRSSubscriber,2a132588-9373-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTFRSSubscriber
nTFRSSubscriptions,2a132587-9373-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTFRSSubscriptions
nTGroupMembers,bf9679df-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTGroupMembers
nTMixedDomain,3e97891f-8c01-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTMixedDomain
ntPwdHistory,bf9679e2-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-ntPwdHistory
nTSecurityDescriptor,bf9679e3-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-nTSecurityDescriptor
numOfOpenRetries,a8df743a-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-numOfOpenRetries
numOfTransferRetries,a8df743b-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-numOfTransferRetries
o,bf9679ef-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-o
objectCategory,26d97369-6070-11d1-a9c6-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectCategory
objectClass,bf9679e5-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectClass
objectClassCategory,bf9679e6-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectClassCategory
objectClasses,9a7ad94b-ca53-11d1-bbd0-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectClasses
objectCount,34aaa216-b699-11d0-afee-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectCount
objectGUID,bf9679e7-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectGUID
objectSid,bf9679e8-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectSid
objectVersion,16775848-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objectVersion
objViewContainers,16775847-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-objViewContainers
oEMInformation,bf9679ea-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oEMInformation
offLineABContainers,a8df743c-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-offLineABContainers
offLineABSchedule,a8df743d-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-offLineABSchedule
offLineABServer,a8df743e-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-offLineABServer
offLineABStyle,a8df743f-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-offLineABStyle
oMObjectClass,bf9679ec-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oMObjectClass
oMSyntax,bf9679ed-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oMSyntax
oMTGuid,ddac0cf3-af8f-11d0-afeb-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oMTGuid
oMTIndxGuid,1f0075fa-7e40-11d0-afd6-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oMTIndxGuid
oncRpc,cadd1e5e-fefc-4f3f-b5a9-70e994204303,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oncRpc
oncRpcNumber,966825f5-01d9-4a5c-a011-d15ae84efa55,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oncRpcNumber
oOFReplyToOriginator,a8df7440-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oOFReplyToOriginator
openRetryInterval,a8df7441-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-openRetryInterval
operatingSystem,3e978925-8c01-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-operatingSystem
operatingSystemHotfix,bd951b3c-9c96-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-operatingSystemHotfix
operatingSystemServicePack,3e978927-8c01-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-operatingSystemServicePack
operatingSystemVersion,3e978926-8c01-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-operatingSystemVersion
operatorCount,bf9679ee-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-operatorCount
optionDescription,963d274d-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-optionDescription
options,19195a53-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-options
optionsLocation,963d274e-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-optionsLocation
organization,bf967aa3-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-organization
organizationalPerson,bf967aa4-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-organizationalPerson
organizationalRole,a8df74bf-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-organizationalRole
organizationalStatus,28596019-7349-4d2f-adff-5a629961f942,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-organizationalStatus
organizationalUnit,bf967aa5-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-organizationalUnit
originalDisplayTable,5fd424ce-1262-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-originalDisplayTable
originalDisplayTableMSDOS,5fd424cf-1262-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-originalDisplayTableMSDOS
otherFacsimileTelephoneNumber,0296c11d-40da-11d1-a9c0-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherFacsimileTelephoneNumber
otherHomePhone,f0f8ffa2-1191-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherHomePhone
otherIpPhone,4d146e4b-48d4-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherIpPhone
otherLoginWorkstations,bf9679f1-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherLoginWorkstations
otherMailbox,0296c123-40da-11d1-a9c0-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherMailbox
otherMobile,0296c11e-40da-11d1-a9c0-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherMobile
otherPager,f0f8ffa4-1191-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherPager
otherTelephone,f0f8ffa5-1191-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherTelephone
otherWellKnownObjects,1ea64e5d-ac0f-11d2-90df-00c04fd91ab1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-otherWellKnownObjects
ou,bf9679f0-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-ou
outboundSites,a8df7445-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-outboundSites
outgoingMsgSizeLimit,a8df7446-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-outgoingMsgSizeLimit
oWAServer,a8df7447-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-oWAServer
owner,bf9679f3-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-owner
ownerBL,bf9679f4-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-ownerBL
packageFlags,7d6c0e99-7e20-11d0-afd6-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-packageFlags
packageName,7d6c0e98-7e20-11d0-afd6-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-packageName
